x-axis,1,2,3
second,Volt,Volt,Volt
-2.300000E-03,,,
-2.297500E-03,,,
-2.295000E-03,+52.842336E-03,-9.418952E-03,-6.092637E-03
-2.292500E-03,+55.354899E-03,-12.333523E-03,-5.801180E-03
-2.290000E-03,+55.354899E-03,-12.735532E-03,-6.122788E-03
-2.287500E-03,+55.354899E-03,-14.645072E-03,-6.374044E-03
-2.285000E-03,+52.842336E-03,-14.142571E-03,-6.183090E-03
-2.282500E-03,+55.153885E-03,-16.454120E-03,-6.625300E-03
-2.280000E-03,+55.354899E-03,-14.142571E-03,-6.394144E-03
-2.277500E-03,+53.445339E-03,-16.052131E-03,-6.434344E-03
-2.275000E-03,+54.349887E-03,-11.630008E-03,-6.625300E-03
-2.272500E-03,+52.842336E-03,-14.142571E-03,-6.735855E-03
-2.270000E-03,+51.033308E-03,-14.142571E-03,-6.876557E-03
-2.267500E-03,+52.842336E-03,-13.841045E-03,-7.127813E-03
-2.265000E-03,+55.254416E-03,-14.142571E-03,-7.117765E-03
-2.262500E-03,+54.349916E-03,-11.630008E-03,-6.926806E-03
-2.260000E-03,+53.746836E-03,-14.142571E-03,-7.218263E-03
-2.257500E-03,+54.048391E-03,-14.142571E-03,-7.007207E-03
-2.255000E-03,+53.646382E-03,-13.338525E-03,-7.208218E-03
-2.252500E-03,+55.354899E-03,-14.142571E-03,-7.127813E-03
-2.250000E-03,+50.329773E-03,-14.142571E-03,-7.127813E-03
-2.247500E-03,+53.244316E-03,-12.031988E-03,-7.168011E-03
-2.245000E-03,+55.354899E-03,-13.338583E-03,-7.298670E-03
-2.242500E-03,+54.048333E-03,-12.936575E-03,-7.499669E-03
-2.240000E-03,+54.450341E-03,-15.047129E-03,-7.379069E-03
-2.237500E-03,+54.852350E-03,-15.147670E-03,-7.328814E-03
-2.235000E-03,+55.254358E-03,-19.067156E-03,-7.610217E-03
-2.232500E-03,+52.540868E-03,-14.444039E-03,-7.409216E-03
-2.230000E-03,+51.736726E-03,-14.142571E-03,-7.449417E-03
-2.227500E-03,+51.435258E-03,-16.353541E-03,-7.771033E-03
-2.225000E-03,+54.852475E-03,-15.147641E-03,-7.781075E-03
-2.222500E-03,+52.842336E-03,-14.745632E-03,-7.821276E-03
-2.220000E-03,+50.329773E-03,-14.142571E-03,-7.610220E-03
-2.217500E-03,+50.329773E-03,-16.655134E-03,-7.127813E-03
-2.215000E-03,+50.932738E-03,-14.745536E-03,-7.439366E-03
-2.212500E-03,+51.334746E-03,-18.162724E-03,-7.479567E-03
-2.210000E-03,+52.842336E-03,-16.655134E-03,-7.127813E-03
-2.207500E-03,+54.249482E-03,-15.951561E-03,-7.559968E-03
-2.205000E-03,+54.751770E-03,-12.233137E-03,-7.379069E-03
-2.202500E-03,+55.254455E-03,-14.142571E-03,-7.379069E-03
-2.200000E-03,+54.852446E-03,-14.645024E-03,-7.379069E-03
-2.197500E-03,+52.842336E-03,-15.750673E-03,-7.379069E-03
-2.195000E-03,+54.148806E-03,-16.655134E-03,-7.127813E-03
-2.192500E-03,+54.550814E-03,-14.946656E-03,-7.379069E-03
-2.190000E-03,+51.133925E-03,-16.655134E-03,-7.168021E-03
-2.187500E-03,+52.842336E-03,-16.655066E-03,-7.379062E-03
-2.185000E-03,+53.244277E-03,-16.253193E-03,-7.419263E-03
-2.182500E-03,+51.234437E-03,-14.142571E-03,-7.379069E-03
-2.180000E-03,+51.636378E-03,-17.961739E-03,-7.248409E-03
-2.177500E-03,+49.626403E-03,-18.263100E-03,-6.967016E-03
-2.175000E-03,+52.339748E-03,-16.655134E-03,-7.077554E-03
-2.172500E-03,+50.631511E-03,-14.142571E-03,-6.615242E-03
-2.170000E-03,+55.656328E-03,-18.866268E-03,-6.152931E-03
-2.167500E-03,+55.354899E-03,-17.760821E-03,-6.263475E-03
-2.165000E-03,+58.972908E-03,-15.549688E-03,-6.514756E-03
-2.162500E-03,+52.842336E-03,-14.142571E-03,-6.725811E-03
-2.160000E-03,+55.354899E-03,-16.655134E-03,-6.816247E-03
-2.157500E-03,+55.153808E-03,-12.032191E-03,-6.856448E-03
-2.155000E-03,+55.153981E-03,-16.856051E-03,-6.142880E-03
-2.152500E-03,+53.445262E-03,-16.052208E-03,-6.504715E-03
-2.150000E-03,+53.847271E-03,-16.655134E-03,-6.776063E-03
-2.147500E-03,+53.947956E-03,-17.760754E-03,-6.484606E-03
-2.145000E-03,+55.354899E-03,-15.951523E-03,-6.263510E-03
-2.142500E-03,+53.143939E-03,-16.655134E-03,-6.625300E-03
-2.140000E-03,+55.354899E-03,-16.554728E-03,-6.625300E-03
-2.137500E-03,+52.339922E-03,-14.142571E-03,-6.876557E-03
-2.135000E-03,+53.746759E-03,-17.358851E-03,-6.786114E-03
-2.132500E-03,+51.636204E-03,-15.348703E-03,-6.504687E-03
-2.130000E-03,+50.329773E-03,-14.946694E-03,-6.705713E-03
-2.127500E-03,+50.329773E-03,-12.434238E-03,-6.836345E-03
-2.125000E-03,+50.329879E-03,-16.655134E-03,-6.625300E-03
-2.122500E-03,+50.329773E-03,-12.433813E-03,-6.454425E-03
-2.120000E-03,+50.329773E-03,-13.338660E-03,-6.203179E-03
-2.117500E-03,+50.329773E-03,-15.348491E-03,-6.625300E-03
-2.115000E-03,+54.450264E-03,-15.047206E-03,-6.715764E-03
-2.112500E-03,+48.822463E-03,-16.655134E-03,-6.625300E-03
-2.110000E-03,+52.842336E-03,-14.142571E-03,-6.122788E-03
-2.107500E-03,+52.842336E-03,-14.142571E-03,-6.343905E-03
-2.105000E-03,+51.033172E-03,-10.524244E-03,-6.625300E-03
-2.102500E-03,+54.249491E-03,-14.946231E-03,-6.625300E-03
-2.100000E-03,+55.354899E-03,-14.644841E-03,-6.776042E-03
-2.097500E-03,+55.354899E-03,-12.836285E-03,-6.876557E-03
-2.095000E-03,+55.556029E-03,-13.941441E-03,-7.107700E-03
-2.092500E-03,+55.354899E-03,-16.655134E-03,-6.605212E-03
-2.090000E-03,+55.957786E-03,-12.936796E-03,-6.876557E-03
-2.087500E-03,+56.359795E-03,-13.137675E-03,-6.675577E-03
-2.085000E-03,+56.761803E-03,-16.655134E-03,-6.876557E-03
-2.082500E-03,+54.651249E-03,-14.846221E-03,-6.695665E-03
-2.080000E-03,+55.354899E-03,-14.142571E-03,-6.876557E-03
-2.077500E-03,+55.254532E-03,-16.554767E-03,-7.127813E-03
-2.075000E-03,+55.354899E-03,-14.142571E-03,-7.379069E-03
-2.072500E-03,+54.450515E-03,-16.855723E-03,-7.539887E-03
-2.070000E-03,+55.354899E-03,-11.630008E-03,-7.630325E-03
-2.067500E-03,+54.550737E-03,-12.434170E-03,-7.630325E-03
-2.065000E-03,+54.952746E-03,-13.740418E-03,-7.379069E-03
-2.062500E-03,+50.330063E-03,-16.654844E-03,-7.127813E-03
-2.060000E-03,+52.440472E-03,-14.142571E-03,-7.167999E-03
-2.057500E-03,+50.329773E-03,-11.630008E-03,-7.127813E-03
-2.055000E-03,+50.329773E-03,-12.835889E-03,-6.997145E-03
-2.052500E-03,+50.329773E-03,-13.237898E-03,-7.037346E-03
-2.050000E-03,+52.842336E-03,-13.639906E-03,-6.625300E-03
-2.047500E-03,+52.842336E-03,-11.630008E-03,-6.866491E-03
-2.045000E-03,+48.721267E-03,-16.052430E-03,-7.127813E-03
-2.042500E-03,+53.948178E-03,-9.820806E-03,-7.198149E-03
-2.040000E-03,+52.842336E-03,-11.630008E-03,-7.238350E-03
-2.037500E-03,+52.842336E-03,-12.635194E-03,-7.127813E-03
-2.035000E-03,+50.329773E-03,-9.720622E-03,-7.318752E-03
-2.032500E-03,+50.329773E-03,-9.519782E-03,-7.107696E-03
-2.030000E-03,+47.817211E-03,-13.941731E-03,-6.645384E-03
-2.027500E-03,+50.932622E-03,-12.232857E-03,-6.062503E-03
-2.025000E-03,+51.334631E-03,-10.122303E-03,-6.122788E-03
-2.022500E-03,+51.736639E-03,-11.630008E-03,-6.484614E-03
-2.020000E-03,+51.033462E-03,-11.630008E-03,-6.554932E-03
-2.017500E-03,+48.420571E-03,-16.353454E-03,-6.936893E-03
-2.015000E-03,+52.842336E-03,-11.830665E-03,-6.866524E-03
-2.012500E-03,+52.339999E-03,-14.142571E-03,-6.575067E-03
-2.010000E-03,+51.234119E-03,-12.534354E-03,-6.464479E-03
-2.007500E-03,+50.329773E-03,-15.448925E-03,-6.625300E-03
-2.005000E-03,+50.329773E-03,-14.142571E-03,-6.705720E-03
-2.002500E-03,+52.440144E-03,-13.740379E-03,-6.876557E-03
-2.000000E-03,+47.817027E-03,-11.630192E-03,-6.625300E-03
-1.997500E-03,+48.219036E-03,-13.740746E-03,-6.876557E-03
-1.995000E-03,+47.817211E-03,-12.433842E-03,-6.534811E-03
-1.992500E-03,+50.329773E-03,-12.835851E-03,-6.374044E-03
-1.990000E-03,+52.842336E-03,-15.750422E-03,-6.625300E-03
-1.987500E-03,+50.832477E-03,-14.142571E-03,-6.876557E-03
-1.985000E-03,+50.329773E-03,-11.630008E-03,-6.655509E-03
-1.982500E-03,+50.631087E-03,-11.931322E-03,-7.379069E-03
-1.980000E-03,+50.329773E-03,-13.439249E-03,-7.198145E-03
-1.977500E-03,+53.144238E-03,-13.037241E-03,-7.127813E-03
-1.975000E-03,+51.334997E-03,-14.644686E-03,-7.127813E-03
-1.972500E-03,+52.239121E-03,-10.927092E-03,-7.127813E-03
-1.970000E-03,+50.732187E-03,-14.142571E-03,-6.896677E-03
-1.967500E-03,+50.329773E-03,-11.630008E-03,-7.147893E-03
-1.965000E-03,+50.329773E-03,-16.655134E-03,-7.379069E-03
-1.962500E-03,+50.329773E-03,-11.630008E-03,-6.474526E-03
-1.960000E-03,+50.329773E-03,-13.036835E-03,-6.735874E-03
-1.957500E-03,+53.947445E-03,-10.524900E-03,-6.514790E-03
-1.955000E-03,+50.933211E-03,-9.419164E-03,-6.655472E-03
-1.952500E-03,+50.430063E-03,-11.830588E-03,-6.866528E-03
-1.950000E-03,+52.842336E-03,-9.619744E-03,-6.926786E-03
-1.947500E-03,+52.842336E-03,-14.142571E-03,-7.218244E-03
-1.945000E-03,+51.636089E-03,-11.730076E-03,-7.258444E-03
-1.942500E-03,+52.842336E-03,-13.338332E-03,-7.208237E-03
