x-axis,1,2,3
second,Volt,Volt,Volt
-2.300000E-03,,,
-2.297500E-03,,,
-2.295000E-03,+52.842336E-03,-11.931515E-03,-7.379069E-03
-2.292500E-03,+52.138821E-03,-14.142571E-03,-7.559974E-03
-2.290000E-03,+52.842336E-03,-14.142571E-03,-7.379069E-03
-2.287500E-03,+51.837305E-03,-11.630008E-03,-7.228316E-03
-2.285000E-03,+52.842336E-03,-15.449089E-03,-7.379069E-03
-2.282500E-03,+55.153885E-03,-14.343585E-03,-7.650427E-03
-2.280000E-03,+57.666467E-03,-16.655134E-03,-7.650425E-03
-2.277500E-03,+54.751896E-03,-15.348577E-03,-7.439370E-03
-2.275000E-03,+51.334785E-03,-15.650122E-03,-7.379069E-03
-2.272500E-03,+54.249356E-03,-13.841094E-03,-7.489623E-03
-2.270000E-03,+56.058433E-03,-14.142571E-03,-8.132838E-03
-2.267500E-03,+53.143862E-03,-14.142571E-03,-8.132838E-03
-2.265000E-03,+57.666496E-03,-14.243054E-03,-7.881582E-03
-2.262500E-03,+53.344827E-03,-15.650151E-03,-8.132838E-03
-2.260000E-03,+52.138773E-03,-14.142571E-03,-8.132838E-03
-2.257500E-03,+55.354899E-03,-15.348626E-03,-7.881582E-03
-2.255000E-03,+57.063416E-03,-14.142571E-03,-7.881582E-03
-2.252500E-03,+54.952861E-03,-12.032046E-03,-7.630325E-03
-2.250000E-03,+52.842365E-03,-14.142600E-03,-7.630328E-03
-2.247500E-03,+52.440357E-03,-16.655134E-03,-7.921780E-03
-2.245000E-03,+51.133761E-03,-12.433996E-03,-8.132838E-03
-2.242500E-03,+54.048333E-03,-11.630008E-03,-8.002181E-03
-2.240000E-03,+51.234331E-03,-15.750576E-03,-8.293639E-03
-2.237500E-03,+50.832323E-03,-9.619995E-03,-7.680580E-03
-2.235000E-03,+50.329773E-03,-14.142571E-03,-7.620271E-03
-2.232500E-03,+52.842336E-03,-11.931476E-03,-7.379069E-03
-2.230000E-03,+52.138860E-03,-11.630008E-03,-7.379069E-03
-2.227500E-03,+51.736851E-03,-14.142571E-03,-7.238361E-03
-2.225000E-03,+50.329773E-03,-13.137502E-03,-7.027306E-03
-2.222500E-03,+52.239275E-03,-11.630008E-03,-6.685606E-03
-2.220000E-03,+50.530826E-03,-9.318498E-03,-6.625300E-03
-2.217500E-03,+50.329773E-03,-11.630008E-03,-7.358974E-03
-2.215000E-03,+50.329773E-03,-11.630008E-03,-7.127813E-03
-2.212500E-03,+52.842336E-03,-14.142571E-03,-7.630325E-03
-2.210000E-03,+52.842336E-03,-11.630008E-03,-7.379069E-03
-2.207500E-03,+51.033346E-03,-11.630008E-03,-7.238355E-03
-2.205000E-03,+50.329773E-03,-11.931573E-03,-7.097657E-03
-2.202500E-03,+47.917655E-03,-9.318334E-03,-7.379069E-03
-2.200000E-03,+52.339883E-03,-11.127556E-03,-7.379069E-03
-2.197500E-03,+51.234235E-03,-10.021907E-03,-7.288623E-03
-2.195000E-03,+50.229397E-03,-11.630008E-03,-7.379069E-03
-2.192500E-03,+45.304648E-03,-9.921530E-03,-7.459478E-03
-2.190000E-03,+47.415135E-03,-9.921598E-03,-7.168021E-03
-2.187500E-03,+47.817278E-03,-11.630008E-03,-7.630325E-03
-2.185000E-03,+48.219152E-03,-9.117446E-03,-7.881582E-03
-2.182500E-03,+47.013261E-03,-9.117446E-03,-7.791115E-03
-2.180000E-03,+47.917857E-03,-10.323404E-03,-8.012242E-03
-2.177500E-03,+46.209244E-03,-10.022042E-03,-7.720785E-03
-2.175000E-03,+47.817211E-03,-7.610058E-03,-7.379069E-03
-2.172500E-03,+50.229194E-03,-9.117446E-03,-7.379069E-03
-2.170000E-03,+47.515781E-03,-11.328579E-03,-7.600183E-03
-2.167500E-03,+46.008085E-03,-9.117446E-03,-7.308725E-03
-2.165000E-03,+47.817211E-03,-10.222892E-03,-6.987101E-03
-2.162500E-03,+46.812102E-03,-10.624900E-03,-6.977067E-03
-2.160000E-03,+45.907747E-03,-11.026909E-03,-7.127813E-03
-2.157500E-03,+48.018302E-03,-9.117446E-03,-7.127813E-03
-2.155000E-03,+47.616293E-03,-9.117446E-03,-7.379069E-03
-2.152500E-03,+47.817211E-03,-9.117446E-03,-7.379069E-03
-2.150000E-03,+44.299713E-03,-11.127314E-03,-7.529832E-03
-2.147500E-03,+47.817211E-03,-11.630008E-03,-7.157945E-03
-2.145000E-03,+47.113599E-03,-12.735348E-03,-7.127813E-03
-2.142500E-03,+50.329773E-03,-11.630008E-03,-7.630325E-03
-2.140000E-03,+50.229368E-03,-16.454323E-03,-7.137854E-03
-2.137500E-03,+50.329773E-03,-11.630008E-03,-7.429311E-03
-2.135000E-03,+51.937913E-03,-14.142571E-03,-7.379069E-03
-2.132500E-03,+50.329773E-03,-12.936440E-03,-7.630325E-03
-2.130000E-03,+49.525650E-03,-13.338448E-03,-7.379069E-03
-2.127500E-03,+52.440221E-03,-13.740457E-03,-7.168024E-03
-2.125000E-03,+50.329667E-03,-11.630114E-03,-7.127813E-03
-2.122500E-03,+52.038531E-03,-11.630008E-03,-7.379069E-03
-2.120000E-03,+47.817211E-03,-11.630008E-03,-7.801191E-03
-2.117500E-03,+51.535693E-03,-9.117446E-03,-7.379069E-03
-2.115000E-03,+49.626480E-03,-10.725373E-03,-7.469533E-03
-2.112500E-03,+50.329773E-03,-12.635261E-03,-7.881582E-03
-2.110000E-03,+50.329773E-03,-11.630008E-03,-8.112714E-03
-2.107500E-03,+50.932555E-03,-11.630008E-03,-7.660465E-03
-2.105000E-03,+49.224009E-03,-9.117446E-03,-7.951922E-03
-2.102500E-03,+50.329773E-03,-13.037164E-03,-7.992123E-03
-2.100000E-03,+52.842336E-03,-9.117446E-03,-7.982096E-03
-2.097500E-03,+48.420349E-03,-11.630008E-03,-8.072524E-03
-2.095000E-03,+50.128644E-03,-11.428879E-03,-7.861469E-03
-2.092500E-03,+50.329773E-03,-9.117446E-03,-8.092662E-03
-2.090000E-03,+54.149124E-03,-11.027121E-03,-7.690614E-03
-2.087500E-03,+51.334669E-03,-11.630008E-03,-7.881582E-03
-2.085000E-03,+52.842336E-03,-13.036913E-03,-7.630325E-03
-2.082500E-03,+52.138686E-03,-12.333658E-03,-7.449434E-03
-2.080000E-03,+50.329773E-03,-9.419087E-03,-7.348905E-03
-2.077500E-03,+50.329773E-03,-9.117446E-03,-7.137850E-03
-2.075000E-03,+54.852523E-03,-13.640196E-03,-7.328832E-03
-2.072500E-03,+53.546131E-03,-10.725624E-03,-7.127813E-03
-2.070000E-03,+54.048506E-03,-12.836179E-03,-6.876557E-03
-2.067500E-03,+50.329773E-03,-9.117446E-03,-6.956973E-03
-2.065000E-03,+47.817211E-03,-9.117446E-03,-6.665516E-03
-2.062500E-03,+47.817355E-03,-9.117735E-03,-6.374059E-03
-2.060000E-03,+48.219074E-03,-11.630008E-03,-6.414230E-03
-2.057500E-03,+50.329773E-03,-13.338699E-03,-6.283562E-03
-2.055000E-03,+47.817211E-03,-12.936690E-03,-6.363964E-03
-2.052500E-03,+46.209321E-03,-10.725335E-03,-6.283577E-03
-2.050000E-03,+49.827108E-03,-11.630008E-03,-5.921798E-03
-2.047500E-03,+47.817211E-03,-9.318759E-03,-5.891663E-03
-2.045000E-03,+47.515859E-03,-13.841219E-03,-6.595165E-03
-2.042500E-03,+50.329773E-03,-15.951773E-03,-5.941868E-03
-2.040000E-03,+50.329773E-03,-10.524639E-03,-5.871532E-03
-2.037500E-03,+50.329773E-03,-11.630008E-03,-5.369019E-03
-2.035000E-03,+50.329773E-03,-9.117446E-03,-5.750896E-03
-2.032500E-03,+47.414874E-03,-11.630008E-03,-5.620275E-03
-2.030000E-03,+52.440656E-03,-11.830849E-03,-5.620275E-03
-2.027500E-03,+47.817211E-03,-12.936874E-03,-5.559990E-03
-2.025000E-03,+47.817211E-03,-11.630008E-03,-6.022302E-03
-2.022500E-03,+47.817211E-03,-11.630008E-03,-5.730845E-03
-2.020000E-03,+49.224588E-03,-8.413757E-03,-4.936875E-03
-2.017500E-03,+45.606328E-03,-11.630008E-03,-5.087595E-03
-2.015000E-03,+47.817211E-03,-11.630008E-03,-4.605217E-03
-2.012500E-03,+48.319548E-03,-11.630008E-03,-4.213205E-03
-2.010000E-03,+48.721556E-03,-10.725663E-03,-4.705685E-03
-2.007500E-03,+51.636127E-03,-10.423800E-03,-4.866506E-03
-2.005000E-03,+50.329773E-03,-8.313245E-03,-4.776090E-03
-2.002500E-03,+48.219402E-03,-9.117446E-03,-4.906726E-03
-2.000000E-03,+47.817394E-03,-9.117446E-03,-4.866488E-03
-1.997500E-03,+45.304648E-03,-14.142571E-03,-4.404176E-03
-1.995000E-03,+52.038502E-03,-12.433842E-03,-4.022248E-03
-1.992500E-03,+50.329773E-03,-12.936729E-03,-3.861481E-03
-1.990000E-03,+53.747048E-03,-11.630008E-03,-3.861481E-03
-1.987500E-03,+50.832477E-03,-11.127305E-03,-3.861481E-03
-1.985000E-03,+52.842336E-03,-14.041876E-03,-4.102668E-03
-1.982500E-03,+53.143650E-03,-9.720072E-03,-3.861481E-03
-1.980000E-03,+51.033095E-03,-14.142571E-03,-4.042405E-03
-1.977500E-03,+50.329773E-03,-14.142571E-03,-4.363994E-03
-1.975000E-03,+51.837112E-03,-12.132123E-03,-4.765984E-03
-1.972500E-03,+52.842336E-03,-13.539356E-03,-4.675572E-03
-1.970000E-03,+53.043543E-03,-11.630008E-03,-5.117763E-03
-1.967500E-03,+57.465858E-03,-13.941770E-03,-5.600195E-03
-1.965000E-03,+55.354899E-03,-16.052324E-03,-5.620275E-03
-1.962500E-03,+55.354899E-03,-14.142571E-03,-5.620275E-03
-1.960000E-03,+55.354899E-03,-17.760870E-03,-5.901641E-03
-1.957500E-03,+54.651172E-03,-15.951407E-03,-5.549903E-03
-1.955000E-03,+55.656618E-03,-13.840853E-03,-5.117763E-03
-1.952500E-03,+55.254609E-03,-14.142571E-03,-5.358990E-03
-1.950000E-03,+54.852601E-03,-16.152836E-03,-5.670505E-03
-1.947500E-03,+53.746643E-03,-14.142571E-03,-5.690670E-03
-1.945000E-03,+54.148651E-03,-15.348819E-03,-5.369019E-03
-1.942500E-03,+50.329773E-03,-9.921684E-03,-5.369019E-03
