x-axis,1,2,3
second,Volt,Volt,Volt
-860.000E-06,,,
-857.500E-06,+54.726760E-03,-9.418952E-03,-5.399170E-03
-855.000E-06,+54.726760E-03,-8.413931E-03,-5.911733E-03
-852.500E-06,+57.239322E-03,-9.117446E-03,-6.263492E-03
-850.000E-06,+53.721729E-03,-13.137540E-03,-6.223291E-03
-847.500E-06,+54.726760E-03,-12.936526E-03,-6.183090E-03
-845.000E-06,+52.415211E-03,-11.630008E-03,-6.353943E-03
-842.500E-06,+52.616186E-03,-13.941577E-03,-6.374044E-03
-840.000E-06,+54.726760E-03,-11.027005E-03,-6.876557E-03
-837.500E-06,+53.721748E-03,-8.614906E-03,-6.524799E-03
-835.000E-06,+53.319739E-03,-9.117446E-03,-7.238367E-03
-832.500E-06,+54.023225E-03,-9.820980E-03,-7.127813E-03
-830.000E-06,+56.937797E-03,-9.418971E-03,-7.409222E-03
-827.500E-06,+57.138840E-03,-9.217928E-03,-7.379069E-03
-825.000E-06,+54.726760E-03,-11.630008E-03,-7.127813E-03
-822.500E-06,+56.334823E-03,-10.725509E-03,-7.037363E-03
-820.000E-06,+56.033268E-03,-7.810937E-03,-6.997162E-03
-817.500E-06,+57.239322E-03,-7.408929E-03,-6.876557E-03
-815.000E-06,+57.239322E-03,-9.519483E-03,-6.796149E-03
-812.500E-06,+57.239322E-03,-6.604912E-03,-7.127813E-03
-810.000E-06,+54.726760E-03,-9.117446E-03,-7.087615E-03
-807.500E-06,+57.239322E-03,-9.117446E-03,-7.298670E-03
-805.000E-06,+59.751885E-03,-7.710310E-03,-7.379069E-03
-802.500E-06,+57.239322E-03,-9.117446E-03,-7.127813E-03
-800.000E-06,+59.249336E-03,-9.117446E-03,-6.876557E-03
-797.500E-06,+54.827300E-03,-9.117446E-03,-7.127813E-03
-795.000E-06,+54.726760E-03,-13.539636E-03,-7.379069E-03
-792.500E-06,+57.239322E-03,-9.117446E-03,-7.379069E-03
-790.000E-06,+58.646400E-03,-10.524524E-03,-7.489618E-03
-787.500E-06,+54.726760E-03,-10.122515E-03,-7.630325E-03
-785.000E-06,+56.636261E-03,-7.207944E-03,-7.379069E-03
