x-axis,1,2,3
second,Volt,Volt,Volt
-2.300000E-03,,,
-2.297500E-03,,,
-2.295000E-03,+455.110852E-03,-31.429004E-03,-6.283592E-03
-2.292500E-03,+456.668641E-03,-31.730511E-03,-7.559974E-03
-2.290000E-03,+455.603314E-03,-32.836034E-03,-6.956957E-03
-2.287500E-03,+453.462612E-03,-29.217948E-03,-6.273544E-03
-2.285000E-03,+458.970151E-03,-31.127488E-03,-9.570026E-03
-2.282500E-03,+459.462608E-03,-31.730511E-03,-11.168015E-03
-2.280000E-03,+454.849542E-03,-31.730511E-03,-10.916757E-03
-2.277500E-03,+452.819394E-03,-27.308388E-03,-11.208214E-03
-2.275000E-03,+454.819405E-03,-30.725499E-03,-10.042380E-03
-2.272500E-03,+456.497790E-03,-30.624968E-03,-10.002186E-03
-2.270000E-03,+458.467635E-03,-29.921482E-03,-11.972036E-03
-2.267500E-03,+456.186224E-03,-27.006911E-03,-11.369017E-03
-2.265000E-03,+456.015377E-03,-31.630028E-03,-10.404193E-03
-2.262500E-03,+455.623422E-03,-31.730511E-03,-10.193148E-03
-2.260000E-03,+461.512876E-03,-33.338574E-03,-13.228320E-03
-2.257500E-03,+459.181197E-03,-30.424002E-03,-12.544891E-03
-2.255000E-03,+454.869634E-03,-29.217948E-03,-12.313748E-03
-2.252500E-03,+452.467634E-03,-30.926436E-03,-13.248405E-03
-2.250000E-03,+452.507835E-03,-29.217948E-03,-11.399164E-03
-2.247500E-03,+450.578183E-03,-27.107365E-03,-10.183086E-03
-2.245000E-03,+448.326939E-03,-30.926523E-03,-10.565002E-03
-2.242500E-03,+452.799322E-03,-31.730511E-03,-11.157970E-03
-2.240000E-03,+456.186226E-03,-30.122506E-03,-11.811226E-03
-2.237500E-03,+453.010350E-03,-33.740524E-03,-12.253448E-03
-2.235000E-03,+452.216365E-03,-31.831051E-03,-13.660476E-03
-2.232500E-03,+450.879713E-03,-34.243073E-03,-13.600183E-03
-2.230000E-03,+452.869655E-03,-38.564723E-03,-12.474542E-03
-2.227500E-03,+456.055585E-03,-39.268199E-03,-9.750924E-03
-2.225000E-03,+454.618372E-03,-35.750567E-03,-8.635351E-03
-2.222500E-03,+452.869674E-03,-34.243073E-03,-8.504707E-03
-2.220000E-03,+454.517888E-03,-36.554584E-03,-7.841371E-03
-2.217500E-03,+452.527933E-03,-34.444029E-03,-8.112742E-03
-2.215000E-03,+449.924908E-03,-34.243073E-03,-6.303677E-03
-2.212500E-03,+447.231430E-03,-35.248046E-03,-6.826321E-03
-2.210000E-03,+448.266621E-03,-36.755636E-03,-8.414234E-03
-2.207500E-03,+446.196258E-03,-33.539501E-03,-7.630325E-03
-2.205000E-03,+449.392288E-03,-27.308514E-03,-6.685613E-03
-2.202500E-03,+450.286709E-03,-29.217948E-03,-8.132838E-03
-2.200000E-03,+447.985224E-03,-26.202932E-03,-8.032348E-03
-2.197500E-03,+448.347009E-03,-28.313487E-03,-8.816243E-03
-2.195000E-03,+446.005287E-03,-26.705385E-03,-8.132838E-03
-2.192500E-03,+443.472642E-03,-27.509470E-03,-8.715759E-03
-2.190000E-03,+439.412314E-03,-28.815872E-03,-8.263472E-03
-2.187500E-03,+435.924930E-03,-29.217948E-03,-9.137877E-03
-2.185000E-03,+438.196321E-03,-26.705385E-03,-9.469508E-03
-2.182500E-03,+447.422460E-03,-31.730511E-03,-5.941855E-03
-2.180000E-03,+451.653602E-03,-31.831158E-03,-8.906736E-03
-2.177500E-03,+453.924915E-03,-30.122544E-03,-9.549916E-03
-2.175000E-03,+451.955066E-03,-31.730511E-03,-10.645401E-03
-2.172500E-03,+449.251564E-03,-31.730511E-03,-9.600144E-03
-2.170000E-03,+448.045510E-03,-33.941644E-03,-8.384094E-03
-2.167500E-03,+449.130937E-03,-34.243073E-03,-7.811238E-03
-2.165000E-03,+446.668609E-03,-34.243073E-03,-8.132838E-03
-2.162500E-03,+444.467637E-03,-32.735619E-03,-9.791121E-03
-2.160000E-03,+442.136004E-03,-34.243073E-03,-8.575041E-03
-2.157500E-03,+441.603272E-03,-34.243073E-03,-8.615242E-03
-2.155000E-03,+441.161121E-03,-31.730511E-03,-6.203155E-03
-2.152500E-03,+437.854509E-03,-32.333437E-03,-5.811239E-03
-2.150000E-03,+436.075686E-03,-29.720642E-03,-5.369019E-03
-2.147500E-03,+437.392361E-03,-31.429188E-03,-7.600193E-03
-2.145000E-03,+440.377175E-03,-32.434122E-03,-7.057452E-03
-2.142500E-03,+440.186306E-03,-31.730511E-03,-9.228344E-03
-2.140000E-03,+445.201324E-03,-31.830916E-03,-10.645401E-03
-2.137500E-03,+446.628460E-03,-29.720362E-03,-11.851441E-03
-2.135000E-03,+449.522993E-03,-31.730511E-03,-13.710777E-03
-2.132500E-03,+456.507878E-03,-37.961768E-03,-13.047380E-03
-2.130000E-03,+458.628420E-03,-35.951513E-03,-11.318757E-03
-2.127500E-03,+459.211334E-03,-33.840959E-03,-9.389119E-03
-2.125000E-03,+456.276692E-03,-31.730617E-03,-8.132827E-03
-2.122500E-03,+456.025425E-03,-34.243073E-03,-7.801201E-03
-2.120000E-03,+463.925010E-03,-36.755636E-03,-11.821291E-03
-2.117500E-03,+464.176146E-03,-35.448993E-03,-12.022274E-03
-2.115000E-03,+462.789211E-03,-39.268199E-03,-12.062475E-03
-2.112500E-03,+462.256627E-03,-36.755636E-03,-10.896657E-03
-2.110000E-03,+464.578201E-03,-39.368817E-03,-11.660488E-03
-2.107500E-03,+464.658556E-03,-39.268199E-03,-11.650426E-03
-2.105000E-03,+463.462670E-03,-39.971598E-03,-9.670479E-03
-2.102500E-03,+462.698804E-03,-43.187917E-03,-10.032348E-03
-2.100000E-03,+464.266656E-03,-39.268199E-03,-12.806253E-03
-2.097500E-03,+466.085678E-03,-39.268199E-03,-14.605187E-03
-2.095000E-03,+462.517863E-03,-36.956766E-03,-14.162989E-03
-2.092500E-03,+458.407259E-03,-41.379004E-03,-13.178052E-03
-2.090000E-03,+457.412386E-03,-37.358524E-03,-11.399170E-03
-2.087500E-03,+455.723892E-03,-37.258407E-03,-11.147913E-03
-2.085000E-03,+454.628454E-03,-35.348732E-03,-12.374070E-03
-2.082500E-03,+459.543013E-03,-36.755636E-03,-15.419270E-03
-2.080000E-03,+457.221378E-03,-34.243073E-03,-15.198178E-03
-2.077500E-03,+459.975269E-03,-34.243073E-03,-13.188074E-03
-2.075000E-03,+464.216476E-03,-29.217948E-03,-14.062514E-03
-2.072500E-03,+470.849546E-03,-25.801001E-03,-13.137905E-03
-2.070000E-03,+470.879612E-03,-25.499215E-03,-14.032349E-03
-2.067500E-03,+468.166143E-03,-29.217948E-03,-13.750900E-03
-2.065000E-03,+468.497844E-03,-29.620101E-03,-15.328875E-03
-2.062500E-03,+470.095690E-03,-29.218093E-03,-16.926837E-03
-2.060000E-03,+465.231397E-03,-31.730511E-03,-16.755924E-03
-2.057500E-03,+460.789200E-03,-29.217948E-03,-16.082557E-03
-2.055000E-03,+455.764089E-03,-30.524630E-03,-15.811275E-03
-2.052500E-03,+461.110988E-03,-29.217948E-03,-19.208260E-03
-2.050000E-03,+468.035613E-03,-34.243073E-03,-18.635259E-03
-2.047500E-03,+473.593234E-03,-34.243073E-03,-15.409204E-03
-2.045000E-03,+471.000222E-03,-34.243073E-03,-13.469490E-03
-2.042500E-03,+468.085727E-03,-34.243073E-03,-12.112690E-03
-2.040000E-03,+468.558057E-03,-35.650267E-03,-10.786120E-03
-2.037500E-03,+465.472565E-03,-33.237888E-03,-11.047395E-03
-2.035000E-03,+466.367279E-03,-36.152459E-03,-11.399170E-03
-2.032500E-03,+468.759028E-03,-36.554468E-03,-11.670543E-03
-2.030000E-03,+464.125878E-03,-34.443914E-03,-12.595199E-03
-2.027500E-03,+460.467520E-03,-34.243073E-03,-13.529790E-03
-2.025000E-03,+456.829395E-03,-31.227662E-03,-12.152855E-03
-2.022500E-03,+452.568071E-03,-32.836208E-03,-12.042369E-03
-2.020000E-03,+447.703749E-03,-31.026822E-03,-11.077545E-03
-2.017500E-03,+444.407301E-03,-31.730511E-03,-11.429338E-03
-2.015000E-03,+443.502743E-03,-29.318276E-03,-11.660459E-03
-2.012500E-03,+440.095725E-03,-29.720285E-03,-11.549959E-03
-2.010000E-03,+437.362074E-03,-28.313602E-03,-11.811248E-03
-2.007500E-03,+434.055523E-03,-30.524302E-03,-12.776072E-03
-2.005000E-03,+436.105755E-03,-29.217948E-03,-14.323829E-03
-2.002500E-03,+435.171154E-03,-26.303193E-03,-13.037306E-03
-2.000000E-03,+434.166147E-03,-21.680626E-03,-12.404195E-03
-1.997500E-03,+433.110760E-03,-24.594647E-03,-11.901682E-03
-1.995000E-03,+428.467618E-03,-24.192822E-03,-12.243428E-03
-1.992500E-03,+434.708993E-03,-24.192822E-03,-16.565055E-03
-1.990000E-03,+437.934973E-03,-23.288110E-03,-18.595131E-03
-1.987500E-03,+438.638567E-03,-24.695526E-03,-17.328780E-03
-1.985000E-03,+441.502909E-03,-26.604690E-03,-17.690646E-03
-1.982500E-03,+442.829368E-03,-27.006698E-03,-18.404214E-03
-1.980000E-03,+439.623435E-03,-29.217948E-03,-18.936858E-03
-1.977500E-03,+439.663577E-03,-29.217948E-03,-17.931833E-03
-1.975000E-03,+438.738954E-03,-30.725287E-03,-18.685602E-03
-1.972500E-03,+439.201225E-03,-26.705385E-03,-18.374024E-03
-1.970000E-03,+436.156059E-03,-26.705385E-03,-18.956979E-03
-1.967500E-03,+434.980138E-03,-26.906187E-03,-19.710707E-03
-1.965000E-03,+433.603336E-03,-23.590012E-03,-19.499652E-03
-1.962500E-03,+432.457524E-03,-22.685078E-03,-19.941883E-03
-1.960000E-03,+431.965041E-03,-25.298558E-03,-17.931833E-03
-1.957500E-03,+428.427373E-03,-26.001658E-03,-18.363973E-03
-1.955000E-03,+429.141004E-03,-18.865978E-03,-18.685602E-03
-1.952500E-03,+426.919813E-03,-19.267987E-03,-19.178085E-03
-1.950000E-03,+423.563028E-03,-19.167697E-03,-18.786061E-03
-1.947500E-03,+423.703796E-03,-20.072004E-03,-20.444396E-03
-1.945000E-03,+420.367047E-03,-20.373944E-03,-19.941883E-03
-1.942500E-03,+422.246706E-03,-19.971936E-03,-16.685536E-03
