x-axis,1,2,3
second,Volt,Volt,Volt
-2.300000E-03,,,
-2.297500E-03,,,
-2.295000E-03,+54.425253E-03,-11.931515E-03,-4.363994E-03
-2.292500E-03,+52.917712E-03,-14.142571E-03,-4.615250E-03
-2.290000E-03,+53.319720E-03,-10.222969E-03,-4.755954E-03
-2.287500E-03,+53.219228E-03,-10.624977E-03,-4.967010E-03
-2.285000E-03,+52.817219E-03,-13.539549E-03,-4.735855E-03
-2.282500E-03,+52.214197E-03,-11.428994E-03,-4.866506E-03
-2.280000E-03,+54.726760E-03,-8.916451E-03,-4.424292E-03
-2.277500E-03,+52.817200E-03,-11.630008E-03,-4.926807E-03
-2.275000E-03,+56.234311E-03,-11.630008E-03,-5.168017E-03
-2.272500E-03,+55.832302E-03,-10.524466E-03,-5.509721E-03
-2.270000E-03,+54.726760E-03,-12.333543E-03,-5.690629E-03
-2.267500E-03,+55.028285E-03,-16.353608E-03,-5.620275E-03
-2.265000E-03,+54.726760E-03,-14.142571E-03,-5.851435E-03
-2.262500E-03,+57.239322E-03,-12.132500E-03,-6.273546E-03
-2.260000E-03,+58.143822E-03,-11.630008E-03,-6.786107E-03
-2.257500E-03,+57.339776E-03,-12.836063E-03,-7.127813E-03
-2.255000E-03,+59.751885E-03,-14.142571E-03,-6.544896E-03
-2.252500E-03,+55.530834E-03,-11.227971E-03,-6.333840E-03
-2.250000E-03,+59.751856E-03,-11.630008E-03,-5.620281E-03
-2.247500E-03,+59.349906E-03,-12.031988E-03,-5.911729E-03
-2.245000E-03,+58.043310E-03,-11.630008E-03,-5.871532E-03
-2.242500E-03,+57.239322E-03,-12.836005E-03,-6.243387E-03
-2.240000E-03,+59.751885E-03,-12.534566E-03,-6.394155E-03
-2.237500E-03,+59.751885E-03,-12.132558E-03,-6.876557E-03
-2.235000E-03,+59.952967E-03,-9.217986E-03,-6.625300E-03
-2.232500E-03,+57.540790E-03,-13.841103E-03,-6.565007E-03
-2.230000E-03,+59.048409E-03,-10.926532E-03,-6.876557E-03
-2.227500E-03,+59.751885E-03,-13.037086E-03,-6.625300E-03
-2.225000E-03,+58.746816E-03,-12.635078E-03,-6.625300E-03
-2.222500E-03,+56.033200E-03,-12.233069E-03,-7.067507E-03
-2.220000E-03,+57.038270E-03,-11.428956E-03,-7.107708E-03
-2.217500E-03,+54.927716E-03,-13.941615E-03,-6.856461E-03
-2.215000E-03,+59.148921E-03,-12.835937E-03,-6.625300E-03
-2.212500E-03,+54.726760E-03,-14.142571E-03,-6.374044E-03
-2.210000E-03,+52.214197E-03,-11.630008E-03,-6.404184E-03
-2.207500E-03,+54.023187E-03,-10.524591E-03,-6.665485E-03
-2.205000E-03,+54.425195E-03,-9.419010E-03,-6.122788E-03
-2.202500E-03,+52.113753E-03,-14.042127E-03,-6.384089E-03
-2.200000E-03,+54.726760E-03,-12.132461E-03,-6.524810E-03
-2.197500E-03,+54.726760E-03,-10.725547E-03,-6.715747E-03
-2.195000E-03,+54.726760E-03,-11.630008E-03,-6.504691E-03
-2.192500E-03,+53.922675E-03,-11.630008E-03,-6.625300E-03
-2.190000E-03,+54.324684E-03,-9.921598E-03,-7.047398E-03
-2.187500E-03,+52.214197E-03,-14.142436E-03,-6.876550E-03
-2.185000E-03,+51.812256E-03,-11.630008E-03,-6.876557E-03
-2.182500E-03,+52.214197E-03,-11.630008E-03,-6.705695E-03
-2.180000E-03,+57.239322E-03,-15.348529E-03,-6.866492E-03
-2.177500E-03,+55.631356E-03,-11.630008E-03,-6.967016E-03
-2.175000E-03,+57.239322E-03,-10.122621E-03,-6.625300E-03
-2.172500E-03,+54.726760E-03,-11.730588E-03,-6.615242E-03
-2.170000E-03,+52.817055E-03,-10.021733E-03,-6.595157E-03
-2.167500E-03,+52.917634E-03,-13.036884E-03,-6.374044E-03
-2.165000E-03,+57.239322E-03,-11.630008E-03,-6.766012E-03
-2.162500E-03,+54.726760E-03,-11.127662E-03,-6.474555E-03
-2.160000E-03,+54.726760E-03,-14.142571E-03,-6.936867E-03
-2.157500E-03,+54.726760E-03,-14.142571E-03,-7.127813E-03
-2.155000E-03,+54.726760E-03,-11.630008E-03,-6.856465E-03
-2.152500E-03,+52.817123E-03,-9.117446E-03,-6.625300E-03
-2.150000E-03,+52.214197E-03,-11.127314E-03,-6.725794E-03
-2.147500E-03,+53.319817E-03,-11.630008E-03,-6.655433E-03
-2.145000E-03,+52.917808E-03,-9.117446E-03,-6.333871E-03
-2.142500E-03,+52.214197E-03,-11.630008E-03,-6.595140E-03
-2.140000E-03,+54.726760E-03,-9.217851E-03,-5.871532E-03
-2.137500E-03,+52.214197E-03,-9.117446E-03,-6.424286E-03
-2.135000E-03,+52.214197E-03,-10.725586E-03,-6.444416E-03
-2.132500E-03,+52.214197E-03,-10.323577E-03,-6.615270E-03
-2.130000E-03,+52.214197E-03,-13.338448E-03,-6.454456E-03
-2.127500E-03,+54.324645E-03,-9.117446E-03,-6.203211E-03
-2.125000E-03,+52.214197E-03,-11.630008E-03,-5.871542E-03
-2.122500E-03,+52.214197E-03,-9.519348E-03,-6.333854E-03
-2.120000E-03,+53.922849E-03,-10.826097E-03,-5.962006E-03
-2.117500E-03,+54.726760E-03,-9.218170E-03,-5.871532E-03
-2.115000E-03,+53.822125E-03,-10.725373E-03,-6.213251E-03
-2.112500E-03,+52.214197E-03,-10.122698E-03,-6.374044E-03
-2.110000E-03,+49.802252E-03,-11.630008E-03,-6.384106E-03
-2.107500E-03,+54.726760E-03,-9.117446E-03,-6.374044E-03
-2.105000E-03,+54.726760E-03,-12.333407E-03,-6.374044E-03
-2.102500E-03,+50.003382E-03,-12.735416E-03,-6.514760E-03
-2.100000E-03,+53.721613E-03,-11.630008E-03,-6.474559E-03
-2.097500E-03,+52.214197E-03,-9.117446E-03,-6.122788E-03
-2.095000E-03,+52.214197E-03,-11.831138E-03,-6.333818E-03
-2.092500E-03,+52.415076E-03,-11.630008E-03,-5.911707E-03
-2.090000E-03,+52.214197E-03,-14.142571E-03,-5.931820E-03
-2.087500E-03,+54.223988E-03,-11.630008E-03,-5.369019E-03
-2.085000E-03,+54.425514E-03,-11.630008E-03,-5.509709E-03
-2.082500E-03,+54.726760E-03,-14.846221E-03,-5.509749E-03
-2.080000E-03,+52.515838E-03,-9.720728E-03,-5.650439E-03
-2.077500E-03,+52.214197E-03,-14.142571E-03,-5.851458E-03
-2.075000E-03,+54.224384E-03,-11.127633E-03,-5.821294E-03
-2.072500E-03,+54.726760E-03,-12.534392E-03,-6.283606E-03
-2.070000E-03,+54.726760E-03,-11.630008E-03,-6.374044E-03
-2.067500E-03,+53.822520E-03,-12.434170E-03,-7.047397E-03
-2.065000E-03,+54.726760E-03,-9.117446E-03,-6.625300E-03
-2.062500E-03,+57.239178E-03,-11.629864E-03,-6.122788E-03
-2.060000E-03,+57.239322E-03,-15.449543E-03,-6.082601E-03
-2.057500E-03,+60.656703E-03,-11.630008E-03,-5.951919E-03
-2.055000E-03,+55.932640E-03,-11.630008E-03,-5.620275E-03
-2.052500E-03,+56.334649E-03,-14.142571E-03,-6.032320E-03
-2.050000E-03,+55.229425E-03,-11.127343E-03,-5.921798E-03
-2.047500E-03,+57.239322E-03,-9.419415E-03,-5.861466E-03
-2.045000E-03,+59.149181E-03,-8.816094E-03,-6.343909E-03
-2.042500E-03,+55.430120E-03,-12.735850E-03,-6.625300E-03
-2.040000E-03,+59.751885E-03,-12.735377E-03,-6.263507E-03
-2.037500E-03,+59.751885E-03,-9.117446E-03,-5.318720E-03
-2.035000E-03,+64.173834E-03,-14.745748E-03,-4.424312E-03
-2.032500E-03,+62.264448E-03,-11.831177E-03,-4.404228E-03
-2.030000E-03,+66.887893E-03,-13.740891E-03,-5.117763E-03
-2.027500E-03,+64.777011E-03,-11.630008E-03,-5.308734E-03
-2.025000E-03,+62.264448E-03,-13.639723E-03,-5.369019E-03
-2.022500E-03,+68.696439E-03,-12.735705E-03,-5.228332E-03
-2.020000E-03,+62.264448E-03,-12.735194E-03,-5.439388E-03
-2.017500E-03,+61.962768E-03,-11.630008E-03,-5.338851E-03
-2.015000E-03,+62.364776E-03,-14.142571E-03,-5.881564E-03
-2.012500E-03,+61.762111E-03,-14.142571E-03,-6.323810E-03
-2.010000E-03,+66.385228E-03,-14.142571E-03,-6.213222E-03
-2.007500E-03,+63.670947E-03,-16.655134E-03,-6.122788E-03
-2.005000E-03,+62.264448E-03,-14.946771E-03,-5.951952E-03
-2.002500E-03,+61.862256E-03,-11.630008E-03,-6.082569E-03
-2.000000E-03,+62.264448E-03,-14.142388E-03,-6.122806E-03
-1.997500E-03,+64.375186E-03,-14.142571E-03,-6.333862E-03
-1.995000E-03,+61.460614E-03,-13.338737E-03,-6.293661E-03
-1.992500E-03,+62.264448E-03,-14.243450E-03,-6.363956E-03
-1.990000E-03,+64.777011E-03,-13.237859E-03,-5.871532E-03
-1.987500E-03,+62.264448E-03,-11.630008E-03,-6.173058E-03
-1.985000E-03,+62.264448E-03,-11.730703E-03,-6.102649E-03
-1.982500E-03,+62.264448E-03,-11.931322E-03,-6.062525E-03
-1.980000E-03,+64.777011E-03,-12.333330E-03,-5.620275E-03
-1.977500E-03,+61.159117E-03,-10.222776E-03,-6.122788E-03
-1.975000E-03,+63.269672E-03,-11.630008E-03,-6.625300E-03
-1.972500E-03,+61.661233E-03,-9.720661E-03,-6.444336E-03
-1.970000E-03,+59.953092E-03,-9.519859E-03,-6.163029E-03
-1.967500E-03,+64.576209E-03,-11.830810E-03,-6.414204E-03
-1.965000E-03,+64.777011E-03,-13.539761E-03,-6.876557E-03
-1.962500E-03,+63.269267E-03,-10.625190E-03,-6.876557E-03
-1.960000E-03,+65.882746E-03,-10.223181E-03,-7.017239E-03
-1.957500E-03,+62.968175E-03,-11.630008E-03,-6.806184E-03
-1.955000E-03,+65.078729E-03,-11.630008E-03,-6.625300E-03
-1.952500E-03,+62.264448E-03,-11.529718E-03,-6.384073E-03
-1.950000E-03,+62.264448E-03,-10.122042E-03,-5.921761E-03
-1.947500E-03,+63.168755E-03,-13.238264E-03,-5.781101E-03
-1.945000E-03,+61.058200E-03,-10.323693E-03,-5.992156E-03
-1.942500E-03,+58.947646E-03,-13.338332E-03,-5.539851E-03
