x-axis,1,2,3
second,Volt,Volt,Volt
-2.300000E-03,,,
-2.297500E-03,,,
-2.295000E-03,+52.540830E-03,-9.117446E-03,-7.660476E-03
-2.292500E-03,+49.626258E-03,-4.795835E-03,-7.700677E-03
-2.290000E-03,+47.817211E-03,-8.011922E-03,-7.489622E-03
-2.287500E-03,+48.822241E-03,-6.604883E-03,-7.429319E-03
-2.285000E-03,+48.420233E-03,-10.423964E-03,-7.439371E-03
-2.282500E-03,+50.329773E-03,-6.604883E-03,-7.881582E-03
-2.280000E-03,+55.153904E-03,-4.293315E-03,-7.881582E-03
-2.277500E-03,+52.239333E-03,-8.514442E-03,-8.072538E-03
-2.275000E-03,+49.324762E-03,-10.122457E-03,-8.384094E-03
-2.272500E-03,+52.842336E-03,-4.393797E-03,-8.022284E-03
-2.270000E-03,+49.224279E-03,-8.413911E-03,-8.062485E-03
-2.267500E-03,+50.329773E-03,-8.815920E-03,-7.660478E-03
-2.265000E-03,+50.430256E-03,-6.604883E-03,-7.881582E-03
-2.262500E-03,+48.319702E-03,-8.614954E-03,-8.082589E-03
-2.260000E-03,+49.425273E-03,-9.117446E-03,-7.630325E-03
-2.257500E-03,+49.123719E-03,-9.016992E-03,-7.509720E-03
-2.255000E-03,+50.329773E-03,-6.604883E-03,-7.630325E-03
-2.252500E-03,+48.219248E-03,-4.092320E-03,-7.630325E-03
-2.250000E-03,+50.329773E-03,-4.092349E-03,-7.630325E-03
-2.247500E-03,+52.440357E-03,-6.604883E-03,-7.630325E-03
-2.245000E-03,+50.329773E-03,-4.896308E-03,-7.881582E-03
-2.242500E-03,+50.329773E-03,-6.705452E-03,-7.871525E-03
-2.240000E-03,+51.033221E-03,-7.308330E-03,-8.132838E-03
-2.237500E-03,+50.329773E-03,-6.604883E-03,-8.183093E-03
-2.235000E-03,+47.917751E-03,-11.428927E-03,-8.394148E-03
-2.232500E-03,+55.053431E-03,-8.815978E-03,-8.916754E-03
-2.230000E-03,+56.460509E-03,-7.308359E-03,-9.570028E-03
-2.227500E-03,+54.249414E-03,-6.604883E-03,-9.781084E-03
-2.225000E-03,+54.349829E-03,-7.609952E-03,-9.288612E-03
-2.222500E-03,+55.354899E-03,-7.207944E-03,-9.258475E-03
-2.220000E-03,+55.354899E-03,-6.805935E-03,-9.198179E-03
-2.217500E-03,+59.978112E-03,-6.805839E-03,-9.409215E-03
-2.215000E-03,+55.354899E-03,-6.604883E-03,-9.580079E-03
-2.212500E-03,+56.359872E-03,-9.117446E-03,-9.288622E-03
-2.210000E-03,+56.761880E-03,-7.710464E-03,-8.997165E-03
-2.207500E-03,+54.651326E-03,-9.821018E-03,-8.635351E-03
-2.205000E-03,+53.143900E-03,-9.419010E-03,-8.826294E-03
-2.202500E-03,+55.455343E-03,-6.604883E-03,-8.645395E-03
-2.200000E-03,+55.354899E-03,-8.614993E-03,-9.338874E-03
-2.197500E-03,+60.380024E-03,-8.212984E-03,-9.660458E-03
-2.195000E-03,+54.048429E-03,-5.298413E-03,-9.640376E-03
-2.192500E-03,+52.038252E-03,-8.313361E-03,-9.469528E-03
-2.190000E-03,+55.354899E-03,-9.519522E-03,-9.469535E-03
-2.187500E-03,+55.354966E-03,-9.117378E-03,-9.891625E-03
-2.185000E-03,+55.354899E-03,-8.715505E-03,-9.389119E-03
-2.182500E-03,+52.741622E-03,-7.408832E-03,-9.137863E-03
-2.180000E-03,+54.048294E-03,-11.630008E-03,-9.007203E-03
-2.177500E-03,+53.746932E-03,-10.725412E-03,-8.384094E-03
-2.175000E-03,+54.349723E-03,-9.117446E-03,-8.384094E-03
-2.172500E-03,+52.942915E-03,-6.604883E-03,-8.384094E-03
-2.170000E-03,+57.264603E-03,-6.604883E-03,-8.162981E-03
-2.167500E-03,+55.354899E-03,-9.117446E-03,-7.951926E-03
-2.165000E-03,+54.249453E-03,-6.303212E-03,-7.771037E-03
-2.162500E-03,+55.354899E-03,-8.112337E-03,-7.881582E-03
-2.160000E-03,+55.354899E-03,-7.207982E-03,-7.690635E-03
-2.157500E-03,+53.043427E-03,-4.494502E-03,-7.881582E-03
-2.155000E-03,+53.244171E-03,-8.916528E-03,-7.630325E-03
-2.152500E-03,+56.661610E-03,-9.117446E-03,-7.379069E-03
-2.150000E-03,+53.345030E-03,-6.604883E-03,-7.127813E-03
-2.147500E-03,+55.053576E-03,-6.604883E-03,-7.127813E-03
-2.145000E-03,+52.138725E-03,-7.710223E-03,-6.946918E-03
-2.142500E-03,+50.932979E-03,-6.604883E-03,-6.655461E-03
-2.140000E-03,+55.354899E-03,-6.604883E-03,-6.142869E-03
-2.137500E-03,+53.344750E-03,-6.604883E-03,-5.720758E-03
-2.135000E-03,+55.354899E-03,-8.213023E-03,-5.941903E-03
-2.132500E-03,+55.354899E-03,-4.092320E-03,-6.112758E-03
-2.130000E-03,+53.646459E-03,-6.604883E-03,-6.293632E-03
-2.127500E-03,+52.842336E-03,-7.006997E-03,-6.122788E-03
-2.125000E-03,+52.842442E-03,-6.604777E-03,-5.369030E-03
-2.122500E-03,+55.756801E-03,-6.604883E-03,-5.288639E-03
-2.120000E-03,+52.842336E-03,-5.800972E-03,-5.198154E-03
-2.117500E-03,+56.661542E-03,-7.810802E-03,-5.238355E-03
-2.115000E-03,+54.450264E-03,-9.117446E-03,-5.369019E-03
-2.112500E-03,+54.852272E-03,-11.630008E-03,-5.318756E-03
-2.110000E-03,+52.942954E-03,-11.428773E-03,-5.117763E-03
-2.107500E-03,+55.053508E-03,-9.117446E-03,-4.896645E-03
-2.105000E-03,+53.545735E-03,-8.011681E-03,-5.298679E-03
-2.102500E-03,+55.656646E-03,-5.197728E-03,-5.590101E-03
-2.100000E-03,+54.349752E-03,-5.097467E-03,-5.720790E-03
-2.097500E-03,+55.354899E-03,-4.092320E-03,-5.429333E-03
-2.095000E-03,+50.530903E-03,-6.604883E-03,-5.389132E-03
-2.092500E-03,+53.043215E-03,-8.916567E-03,-5.871532E-03
-2.090000E-03,+50.932661E-03,-9.117446E-03,-6.062499E-03
-2.087500E-03,+52.842336E-03,-8.614674E-03,-6.022298E-03
-2.085000E-03,+54.249240E-03,-7.710541E-03,-6.343920E-03
-2.082500E-03,+53.545986E-03,-10.926358E-03,-6.122788E-03
-2.080000E-03,+53.143978E-03,-6.604883E-03,-6.374044E-03
-2.077500E-03,+52.842336E-03,-6.805617E-03,-6.384081E-03
-2.075000E-03,+53.344712E-03,-9.117446E-03,-6.122788E-03
-2.072500E-03,+54.450515E-03,-11.630008E-03,-6.444424E-03
-2.070000E-03,+50.229551E-03,-11.630008E-03,-6.122788E-03
-2.067500E-03,+51.133935E-03,-12.434170E-03,-6.464468E-03
-2.065000E-03,+50.329773E-03,-11.630008E-03,-6.625300E-03
-2.062500E-03,+52.842481E-03,-11.629864E-03,-6.625286E-03
-2.060000E-03,+52.842336E-03,-9.519309E-03,-6.876557E-03
-2.057500E-03,+54.551027E-03,-13.338699E-03,-6.796169E-03
-2.055000E-03,+54.048217E-03,-11.630008E-03,-6.494632E-03
-2.052500E-03,+52.842336E-03,-10.725335E-03,-6.374044E-03
-2.050000E-03,+50.832438E-03,-14.142571E-03,-6.575034E-03
-2.047500E-03,+48.018524E-03,-11.730665E-03,-6.142919E-03
-2.045000E-03,+52.842336E-03,-12.232712E-03,-6.152923E-03
-2.042500E-03,+52.842336E-03,-12.333369E-03,-5.941868E-03
-2.040000E-03,+54.249530E-03,-10.524639E-03,-5.760995E-03
-2.037500E-03,+51.837151E-03,-10.624823E-03,-5.871532E-03
-2.035000E-03,+54.751722E-03,-9.720622E-03,-6.002152E-03
-2.032500E-03,+52.641168E-03,-11.630008E-03,-5.871532E-03
-2.030000E-03,+52.842336E-03,-9.117446E-03,-5.891616E-03
-2.027500E-03,+49.726925E-03,-11.027160E-03,-6.002218E-03
-2.025000E-03,+49.324916E-03,-10.122303E-03,-6.223274E-03
-2.022500E-03,+50.329773E-03,-7.710580E-03,-6.233358E-03
-2.020000E-03,+51.033462E-03,-10.926320E-03,-6.303675E-03
-2.017500E-03,+50.933133E-03,-6.906563E-03,-6.092620E-03
-2.015000E-03,+52.742008E-03,-9.217774E-03,-5.871532E-03
-2.012500E-03,+47.817211E-03,-9.117446E-03,-5.519808E-03
-2.010000E-03,+50.329773E-03,-7.509228E-03,-5.710710E-03
-2.007500E-03,+52.942481E-03,-10.423800E-03,-5.620275E-03
-2.005000E-03,+48.621411E-03,-9.921646E-03,-5.449439E-03
-2.002500E-03,+49.023786E-03,-11.630008E-03,-6.163007E-03
-2.000000E-03,+52.842519E-03,-11.630192E-03,-6.122769E-03
-1.997500E-03,+50.731599E-03,-11.228183E-03,-6.374044E-03
-1.995000E-03,+50.329773E-03,-11.630008E-03,-6.374044E-03
-1.992500E-03,+49.023053E-03,-7.911603E-03,-6.876557E-03
-1.990000E-03,+51.234485E-03,-8.414307E-03,-6.967028E-03
-1.987500E-03,+50.329773E-03,-11.630008E-03,-7.127813E-03
-1.985000E-03,+47.917906E-03,-9.016750E-03,-6.635370E-03
-1.982500E-03,+50.329773E-03,-11.328695E-03,-7.127813E-03
-1.980000E-03,+50.329773E-03,-9.820767E-03,-7.057481E-03
-1.977500E-03,+50.329773E-03,-11.630008E-03,-6.876557E-03
-1.975000E-03,+50.329773E-03,-12.132123E-03,-6.977079E-03
-1.972500E-03,+49.023641E-03,-11.026793E-03,-6.816235E-03
-1.970000E-03,+50.128566E-03,-11.831215E-03,-7.087572E-03
-1.967500E-03,+45.304648E-03,-11.630008E-03,-6.374044E-03
-1.965000E-03,+50.329773E-03,-9.117446E-03,-6.625300E-03
-1.962500E-03,+46.812392E-03,-10.625190E-03,-6.374044E-03
-1.960000E-03,+47.817211E-03,-13.036835E-03,-6.012214E-03
-1.957500E-03,+47.113483E-03,-11.630008E-03,-6.122788E-03
-1.955000E-03,+48.118929E-03,-9.419164E-03,-6.122788E-03
-1.952500E-03,+47.817211E-03,-9.117446E-03,-6.112759E-03
-1.950000E-03,+47.314912E-03,-7.107181E-03,-6.072558E-03
-1.947500E-03,+47.817211E-03,-8.213139E-03,-6.193183E-03
-1.945000E-03,+49.023458E-03,-7.811130E-03,-6.625300E-03
-1.942500E-03,+49.525534E-03,-9.117446E-03,-6.454468E-03
